url,ID
https://www.quandl.com/data/CFTC/SN_F_CHG-Commitment-of-Traders-Soybean-Meal-Futures-Only-Change-in-Positions,13959545
https://www.quandl.com/data/CFTC/NOAT_F_L_ALL-Commitment-of-Traders-Pjm-Atsi_Month_On_Dap-Futures-Only-Legacy-Format,13995022
https://www.quandl.com/data/CFTC/NOAT_F_L_CHG-Commitment-of-Traders-Pjm-Atsi_Month_On_Dap-Futures-Only-Change-in-Positions-Legacy-Format,13995060
https://www.quandl.com/data/CFTC/NOATSI_F_L_ALL-Commitment-of-Traders-Pjm-Atsi_Month_Off_Dap-Futures-Only-Legacy-Format,24003816
https://www.quandl.com/data/CFTC/NOAT_F_CHG-Commitment-of-Traders-Pjm-Atsi_Month_On_Dap-Futures-Only-Change-in-Positions,14240923
https://www.quandl.com/data/CFTC/NOAT_F_ALL_OI-Commitment-of-Traders-Pjm-Atsi_Month_On_Dap-Futures-Only-Percent-of-Open-Interest,14240925
https://www.quandl.com/data/CFTC/BO_F_OTR-Commitment-of-Traders-Soybean-Oil-Futures-Only-Other-Crop-Years-007601,8630128
https://www.quandl.com/data/CFTC/NOPBGE_F_L_ALL-Commitment-of-Traders-Pjm-Bge_Month_On_Dap-Futures-Only-Legacy-Format-064DPQ,13995018
https://www.quandl.com/data/CFTC/EC_F_L_ALL-Commitment-of-Traders-Euro-Fx-Futures-Only-Legacy-Format-099741,8536654
https://www.quandl.com/data/CFTC/NOPEP_F_L_ALL-Commitment-of-Traders-Pjm-Pepco_Month_On_Dap-Futures-Only-Legacy-Format-064EVG,13997479
https://www.quandl.com/data/CFTC/FC_F_L_ALL-Commitment-of-Traders-Feeder-Cattle-Futures-Only-Legacy-Format-061641,8533374
https://www.quandl.com/data/CFTC/BO_F_L_ALL-Commitment-of-Traders-Soybean-Oil-Futures-Only-Legacy-Format-007601,8531579
https://www.quandl.com/data/CFTC/KW_F_L_ALL-Commitment-of-Traders-Wheat-Hrw-Futures-Only-Legacy-Format-001612,8531285
https://www.quandl.com/data/CFTC/LC_F_CHG-Commitment-of-Traders-Live-Cattle-Futures-Only-Change-in-Positions-057642,8672267
https://www.quandl.com/data/CFTC/YK_F_ALL_OI-Commitment-of-Traders-Mini-Soybeans-Futures-Only-Percent-of-Open-Interest-005603,8628559
https://www.quandl.com/data/CFTC/11C_F_CHG-Commitment-of-Traders-Djia-Consolidated-Futures-Only-Change-in-Positions-12460,32853192
https://www.quandl.com/data/CFTC/YK_F_L_ALL-Commitment-of-Traders-Mini-Soybeans-Futures-Only-Legacy-Format-005603,8531530
https://www.quandl.com/data/CFTC/KW_F_ALL_OI-Commitment-of-Traders-Wheat-Hrw-Futures-Only-Percent-of-Open-Interest-001612,8622104
https://www.quandl.com/data/CFTC/CD_F_CHG-Commitment-of-Traders-Canadian-Dollar-Futures-Only-Change-in-Positions-090741,18761936
https://www.quandl.com/data/CFTC/NOPSEG_F_L_ALL-Commitment-of-Traders-Pjm-Pseg_Month_Off_Dap-Futures-Only-Legacy-Format-064EXF,14675127
https://www.quandl.com/data/CFTC/EH_F_CHG-Commitment-of-Traders-Cbt-Ethanol-Futures-Only-Change-in-Positions-025601,8657902
https://www.quandl.com/data/CFTC/11C_F_L_ALL-Commitment-of-Traders-Djia-Consolidated-Futures-Only-Legacy-Format-12460,8536833
https://www.quandl.com/data/CFTC/LH_F_OTR-Commitment-of-Traders-Lean-Hogs-Futures-Only-Other-Crop-Years-054642,8670862
https://www.quandl.com/data/CFTC/NOPBGE_F_ALL-Commitment-of-Traders-Pjm-Bge_Month_On_Dap-Futures-Only-064DPQ,14453400
https://www.quandl.com/data/CFTC/KC_F_ALL_OI-Commitment-of-Traders-Coffee-C-Futures-Only-Percent-of-Open-Interest-083731,8704469
https://www.quandl.com/data/CFTC/VDP_F_ALL-Commitment-of-Traders-Palo-Verde-Futures-Only-0643CB,8815612
https://www.quandl.com/data/CFTC/EH_F_OTR-Commitment-of-Traders-Cbt-Ethanol-Futures-Only-Other-Crop-Years-025601,35177323
https://www.quandl.com/data/CFTC/NG_F_OLD-Commitment-of-Traders-Natural-Gas-Futures-Only-Old-Crop-Years-023651,35177060
https://www.quandl.com/data/CFTC/EH_F_OLD-Commitment-of-Traders-Cbt-Ethanol-Futures-Only-Old-Crop-Years-025601,35176800
https://www.quandl.com/data/CFTC/VDP_F_CHG-Commitment-of-Traders-Palo-Verde-Futures-Only-Change-in-Positions-0643CB,8815613
https://www.quandl.com/data/CFTC/KW_F_CHG-Commitment-of-Traders-Wheat-Hrw-Futures-Only-Change-in-Positions-001612,8621950
https://www.quandl.com/data/CFTC/NOPEP_F_ALL-Commitment-of-Traders-Pjm-Pepco_Month_On_Dap-Futures-Only-064EVG,13997401
https://www.quandl.com/data/CFTC/SM_F_CHG-Commitment-of-Traders-Soybean-Meal-Futures-Only-Change-in-Positions-026603,11157955
https://www.quandl.com/data/CFTC/MP_F_CHG-Commitment-of-Traders-Mexican-Peso-Futures-Only-Change-in-Positions-095741,18761940
